seqid,source,type,start,end,score,strand,phase,attributes,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
NODE_16_length_50099_cov_125.936548,KBase,gene,26564,26811,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_21; product=ferrous iron transport protein A; ko=KO:K04758,3,6,10,5,139,3,174,10
NODE_16_length_50099_cov_125.936548,KBase,gene,26809,28664,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_22; product=ferrous iron transport protein B; ko=KO:K04759,43,15,344,65,676,43,849,102
NODE_16_length_50099_cov_125.936548,KBase,gene,28665,28918,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_23; product=,0,4,48,5,104,12,129,7
NODE_16_length_50099_cov_125.936548,KBase,gene,29363,30039,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_24; product=4-hydroxy-tetrahydrodipicolinate reductase %5BEC:1.17.1.8%5D; ko=KO:K00215,29,28,176,47,335,40,400,61
NODE_16_length_50099_cov_125.936548,KBase,gene,30248,31413,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_25; product=carbamoyl-phosphate synthase small subunit %5BEC:6.3.5.5%5D; ko=KO:K01956,47,43,332,63,705,72,725,178
NODE_16_length_50099_cov_125.936548,KBase,gene,31414,31970,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_26; product=,14,5,59,27,258,19,272,29
NODE_16_length_50099_cov_125.936548,KBase,gene,32026,35267,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_27; product=carbamoyl-phosphate synthase large subunit %5BEC:6.3.5.5%5D; ko=KO:K01955,88,62,661,110,1535,133,1713,232
NODE_16_length_50099_cov_125.936548,KBase,gene,35265,35740,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_28; product=transcription elongation factor GreA; ko=KO:K03624,45,6,223,50,223,37,252,68
NODE_16_length_50099_cov_125.936548,KBase,gene,35744,36666,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_29; product=,37,0,81,43,200,22,205,52
NODE_16_length_50099_cov_125.936548,KBase,gene,36660,38386,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_30; product=single-stranded-DNA-specific exonuclease %5BEC:3.1.-.-%5D; ko=KO:K07462,6,2,21,14,579,11,738,44
NODE_16_length_50099_cov_125.936548,KBase,gene,38475,40849,.,-,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_34; product=pyruvate%2C water dikinase %5BEC:2.7.9.2%5D; ko=KO:K01007,0,0,35,5,94,3,143,28
NODE_16_length_50099_cov_125.936548,KBase,gene,38569,39083,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_31; product=tRNA%28adenine34%29 deaminase %5BEC:3.5.4.33%5D; ko=KO:K11991,0,0,0,0,0,0,0,0
NODE_16_length_50099_cov_125.936548,KBase,gene,39175,39746,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_32; product=oligoribonuclease %5BEC:3.1.-.-%5D; ko=KO:K13288,0,0,0,0,0,0,0,0
NODE_16_length_50099_cov_125.936548,KBase,gene,39866,40734,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_33; product=,0,0,0,0,0,0,0,0
NODE_16_length_50099_cov_125.936548,KBase,gene,43421,44241,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_35; product=%5Bpyruvate%2C water dikinase%5D-phosphate phosphotransferase / %5Bpyruvate%2C water dikinase%5D kinase %5BEC:2.7.4.28 2.7.11.33%5D; ko=KO:K09773,34,17,218,60,577,47,626,139
NODE_16_length_50099_cov_125.936548,KBase,gene,44398,44906,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_36; product=uncharacterized protein; ko=KO:K09920,15,17,170,67,288,23,274,123
NODE_16_length_50099_cov_125.936548,KBase,gene,44961,45448,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_37; product=,28,10,204,76,326,21,333,84
NODE_16_length_50099_cov_125.936548,KBase,gene,45589,46202,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_38; product=CDP-diacylglycerol---serine O-phosphatidyltransferase %5BEC:2.7.8.8%5D; ko=KO:K17103,50,11,122,26,242,20,252,67
NODE_16_length_50099_cov_125.936548,KBase,gene,46257,47365,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_39; product=poly%5B%28R%29-3-hydroxyalkanoate%5D polymerase subunit PhaE; ko=KO:K22881,96,32,364,100,463,74,444,87
NODE_16_length_50099_cov_125.936548,KBase,gene,47363,48429,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_40; product=poly%5B%28R%29-3-hydroxyalkanoate%5D polymerase subunit PhaC %5BEC:2.3.1.304%5D; ko=KO:K03821,38,3,165,51,492,20,519,59
NODE_16_length_50099_cov_125.936548,KBase,gene,48427,48800,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_41; product=,4,2,85,20,88,15,97,27
NODE_16_length_50099_cov_125.936548,KBase,gene,49424,49638,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_42; product=,36,14,258,185,251,82,205,53
NODE_16_length_50099_cov_125.936548,KBase,gene,49751,50097,.,+,0,ID=ShumiSPAdes.Assembly_NODE_16_length_50099_cov_125.936548_43; product=,4,1,163,22,127,30,172,62
NODE_170_length_3353_cov_127.090965,KBase,gene,-3076,138,.,-,0,ID=ShumiSPAdes.Assembly_NODE_170_length_3353_cov_127.090965_1; product=RHH-type transcriptional regulator%2C proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase %5BEC:1.5.5.2 1.2.1.88%5D; ko=KO:K13821,3,0,7,7,129,6,98,7
NODE_171_length_3181_cov_132.604704,KBase,gene,-552,1,.,-,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_1; product=,2,0,7,7,18,2,22,3
NODE_171_length_3181_cov_132.604704,KBase,gene,668,1041,.,-,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_3; product=,0,2,23,7,175,4,175,11
NODE_171_length_3181_cov_132.604704,KBase,gene,677,858,.,-,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_2; product=,0,0,0,0,0,0,0,0
NODE_171_length_3181_cov_132.604704,KBase,gene,1580,2013,.,+,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_4; product=,0,0,20,0,337,5,393,6
NODE_171_length_3181_cov_132.604704,KBase,gene,2047,2477,.,+,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_5; product=PhnB protein; ko=KO:K04750,4,1,26,11,216,6,286,3
NODE_171_length_3181_cov_132.604704,KBase,gene,2493,2896,.,+,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_6; product=uncharacterized protein; ko=KO:K07032,3,5,20,5,198,10,329,2
NODE_171_length_3181_cov_132.604704,KBase,gene,2965,3179,.,+,0,ID=ShumiSPAdes.Assembly_NODE_171_length_3181_cov_132.604704_7; product=,4,2,7,0,111,3,126,3
NODE_172_length_3139_cov_120.871979,KBase,gene,-322,267,.,-,0,ID=ShumiSPAdes.Assembly_NODE_172_length_3139_cov_120.871979_2; product=3-hydroxypropanoate dehydrogenase %5BEC:1.1.1.-%5D; ko=KO:K09019,0,2,23,7,222,4,257,4
NODE_172_length_3139_cov_120.871979,KBase,gene,-171,1,.,-,0,ID=ShumiSPAdes.Assembly_NODE_172_length_3139_cov_120.871979_1; product=,0,0,0,0,0,0,0,0
NODE_172_length_3139_cov_120.871979,KBase,gene,991,1961,.,+,0,ID=ShumiSPAdes.Assembly_NODE_172_length_3139_cov_120.871979_3; product=uncharacterized protein; ko=KO:K07276,22,12,125,39,677,34,716,41
NODE_172_length_3139_cov_120.871979,KBase,gene,2113,2966,.,+,0,ID=ShumiSPAdes.Assembly_NODE_172_length_3139_cov_120.871979_4; product=,0,7,49,13,460,19,549,18
NODE_172_length_3139_cov_120.871979,KBase,gene,2981,3138,.,+,0,ID=ShumiSPAdes.Assembly_NODE_172_length_3139_cov_120.871979_5; product=,4,1,29,6,47,10,45,7
NODE_173_length_3037_cov_125.055405,KBase,gene,-1441,3,.,-,0,ID=ShumiSPAdes.Assembly_NODE_173_length_3037_cov_125.055405_1; product=hexosaminidase %5BEC:3.2.1.52%5D; ko=KO:K12373,0,0,1,0,3,0,3,0
NODE_173_length_3037_cov_125.055405,KBase,gene,218,1626,.,-,0,ID=ShumiSPAdes.Assembly_NODE_173_length_3037_cov_125.055405_2; product=,9,0,65,19,754,5,854,41
NODE_174_length_2919_cov_118.396904,KBase,gene,3,715,.,+,0,ID=ShumiSPAdes.Assembly_NODE_174_length_2919_cov_118.396904_1; product=chemotaxis protein methyltransferase CheR %5BEC:2.1.1.80%5D; ko=KO:K00575,5,3,42,14,168,14,257,19
NODE_174_length_2919_cov_118.396904,KBase,gene,713,1311,.,+,0,ID=ShumiSPAdes.Assembly_NODE_174_length_2919_cov_118.396904_2; product=chemotaxis protein CheD %5BEC:3.5.1.44%5D; ko=KO:K03411,11,5,77,23,137,4,172,9
NODE_174_length_2919_cov_118.396904,KBase,gene,1309,2363,.,+,0,ID=ShumiSPAdes.Assembly_NODE_174_length_2919_cov_118.396904_3; product=two-component system%2C chemotaxis family%2C protein-glutamate methylesterase/glutaminase %5BEC:3.1.1.61 3.5.1.44%5D; ko=KO:K03412,5,4,80,19,191,29,278,33
NODE_174_length_2919_cov_118.396904,KBase,gene,2111,2406,.,-,0,ID=ShumiSPAdes.Assembly_NODE_174_length_2919_cov_118.396904_4; product=,1,0,2,1,13,0,14,0
NODE_175_length_2804_cov_128.688302,KBase,gene,-635,776,.,-,0,ID=ShumiSPAdes.Assembly_NODE_175_length_2804_cov_128.688302_2; product=,4,8,34,9,239,19,303,23
NODE_175_length_2804_cov_128.688302,KBase,gene,35,474,.,+,0,ID=ShumiSPAdes.Assembly_NODE_175_length_2804_cov_128.688302_1; product=thioredoxin 2 %5BEC:1.8.1.8%5D; ko=KO:K03672,0,0,0,0,0,0,0,0
NODE_175_length_2804_cov_128.688302,KBase,gene,2226,2407,.,-,0,ID=ShumiSPAdes.Assembly_NODE_175_length_2804_cov_128.688302_3; product=,6,0,34,16,288,4,382,28
NODE_176_length_2583_cov_119.198723,KBase,gene,-777,442,.,-,0,ID=ShumiSPAdes.Assembly_NODE_176_length_2583_cov_119.198723_2; product=,0,1,9,3,164,0,168,6
NODE_176_length_2583_cov_119.198723,KBase,gene,3,175,.,+,0,ID=ShumiSPAdes.Assembly_NODE_176_length_2583_cov_119.198723_1; product=,0,0,0,0,0,0,0,0
NODE_176_length_2583_cov_119.198723,KBase,gene,1138,1667,.,-,0,ID=ShumiSPAdes.Assembly_NODE_176_length_2583_cov_119.198723_3; product=L-amino acid N-acyltransferase %5BEC:2.3.1.-%5D; ko=KO:K24217,24,4,93,29,329,22,316,40
NODE_176_length_2583_cov_119.198723,KBase,gene,1836,2209,.,-,0,ID=ShumiSPAdes.Assembly_NODE_176_length_2583_cov_119.198723_4; product=,15,6,71,26,253,27,290,46
NODE_17_length_49803_cov_132.327515,KBase,gene,-898,1083,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_3; product=cytochrome o ubiquinol oxidase subunit I %5BEC:7.1.1.3%5D; ko=KO:K02298,199,91,1029,193,1106,317,993,491
NODE_17_length_49803_cov_132.327515,KBase,gene,-209,122,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_1; product=cytochrome o ubiquinol oxidase subunit IV; ko=KO:K02300,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,-171,457,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_2; product=cytochrome o ubiquinol oxidase subunit III; ko=KO:K02299,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,2173,3071,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_4; product=cytochrome o ubiquinol oxidase subunit II %5BEC:7.1.1.3%5D; ko=KO:K02297,204,128,1463,404,1999,429,2148,684
NODE_17_length_49803_cov_132.327515,KBase,gene,4154,5565,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_5; product=,124,114,819,228,929,190,1044,383
NODE_17_length_49803_cov_132.327515,KBase,gene,5668,5897,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_6; product=,217,74,439,412,272,188,232,229
NODE_17_length_49803_cov_132.327515,KBase,gene,5895,6499,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_7; product=,81,16,245,129,435,79,389,133
NODE_17_length_49803_cov_132.327515,KBase,gene,6699,8059,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_8; product=,5,9,118,57,640,45,592,123
NODE_17_length_49803_cov_132.327515,KBase,gene,8317,8810,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_9; product=,12,0,67,45,417,13,385,19
NODE_17_length_49803_cov_132.327515,KBase,gene,9107,9777,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_10; product=,5,4,42,17,251,10,242,34
NODE_17_length_49803_cov_132.327515,KBase,gene,9775,10097,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_11; product=uncharacterized protein; ko=KO:K06940,1,1,7,0,89,2,102,10
NODE_17_length_49803_cov_132.327515,KBase,gene,10109,10380,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_12; product=,3,0,21,3,98,6,117,25
NODE_17_length_49803_cov_132.327515,KBase,gene,10569,11473,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_13; product=LysR family transcriptional regulator%2C regulator for bpeEF and oprC; ko=KO:K18900,8,5,19,11,267,9,307,34
NODE_17_length_49803_cov_132.327515,KBase,gene,11320,12668,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_15; product=,0,0,3,0,47,3,36,1
NODE_17_length_49803_cov_132.327515,KBase,gene,11567,12606,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_14; product=,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,13340,14028,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_16; product=uncharacterized protein; ko=KO:K09965,0,10,49,15,501,16,546,34
NODE_17_length_49803_cov_132.327515,KBase,gene,14797,15161,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_17; product=,0,0,4,3,495,6,621,5
NODE_17_length_49803_cov_132.327515,KBase,gene,15968,16263,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_18; product=,4,3,42,22,470,3,544,13
NODE_17_length_49803_cov_132.327515,KBase,gene,16684,17117,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_19; product=,3,2,29,11,137,3,207,19
NODE_17_length_49803_cov_132.327515,KBase,gene,16958,17610,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_20; product=,4,3,81,18,485,6,583,20
NODE_17_length_49803_cov_132.327515,KBase,gene,18661,18959,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_21; product=,2,3,34,4,300,13,450,18
NODE_17_length_49803_cov_132.327515,KBase,gene,19055,19731,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_22; product=,4,6,73,38,421,35,609,103
NODE_17_length_49803_cov_132.327515,KBase,gene,20302,20570,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_23; product=murein lipoprotein; ko=KO:K06078,6,19,194,40,235,63,195,231
NODE_17_length_49803_cov_132.327515,KBase,gene,20450,21465,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_24; product=DNA recombination protein RmuC; ko=KO:K09760,145,710,4118,748,3192,1348,3273,3364
NODE_17_length_49803_cov_132.327515,KBase,gene,21352,22478,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_25; product=N-ethylmaleimide reductase %5BEC:1.-.-.-%5D; ko=KO:K10680,2,15,33,9,576,4,651,80
NODE_17_length_49803_cov_132.327515,KBase,gene,23257,23645,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_26; product=,4,11,40,13,256,12,235,31
NODE_17_length_49803_cov_132.327515,KBase,gene,24110,25032,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_27; product=,6,4,55,18,598,4,717,46
NODE_17_length_49803_cov_132.327515,KBase,gene,25321,26915,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_28; product=,10,2,12,4,254,6,252,12
NODE_17_length_49803_cov_132.327515,KBase,gene,25789,26900,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_29; product=,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,26677,28232,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_30; product=,2,0,2,0,616,4,715,2
NODE_17_length_49803_cov_132.327515,KBase,gene,29968,31676,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_31; product=,8,2,51,22,583,14,572,24
NODE_17_length_49803_cov_132.327515,KBase,gene,31574,32409,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_33; product=,0,0,3,0,34,1,38,0
NODE_17_length_49803_cov_132.327515,KBase,gene,31665,32365,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_32; product=,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,32881,33335,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_34; product=,0,0,1,0,184,2,253,4
NODE_17_length_49803_cov_132.327515,KBase,gene,33101,33816,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_35; product=,1,0,30,9,106,3,118,35
NODE_17_length_49803_cov_132.327515,KBase,gene,33651,36019,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_39; product=thioredoxin:protein disulfide reductase %5BEC:1.8.4.16%5D; ko=KO:K04084,13,12,191,43,701,64,851,92
NODE_17_length_49803_cov_132.327515,KBase,gene,34562,34704,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_36; product=,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,34688,34968,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_37; product=,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,34931,35424,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_38; product=,0,0,0,0,0,0,0,0
NODE_17_length_49803_cov_132.327515,KBase,gene,38071,38393,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_40; product=periplasmic divalent cation tolerance protein; ko=KO:K03926,4,8,46,16,207,19,225,70
NODE_17_length_49803_cov_132.327515,KBase,gene,38904,39310,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_41; product=type IV pilus assembly protein PilE; ko=KO:K02655,6,1,56,2,398,4,535,10
NODE_17_length_49803_cov_132.327515,KBase,gene,39308,39807,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_42; product=,2,0,6,0,120,2,137,3
NODE_17_length_49803_cov_132.327515,KBase,gene,39792,40207,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_43; product=,6,0,11,2,94,2,105,2
NODE_17_length_49803_cov_132.327515,KBase,gene,40211,40911,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_44; product=,10,2,59,2,269,10,296,7
NODE_17_length_49803_cov_132.327515,KBase,gene,40933,43151,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_45; product=,19,8,133,14,1127,14,1271,44
NODE_17_length_49803_cov_132.327515,KBase,gene,43669,43955,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_46; product=chaperonin GroES; ko=KO:K04078,113,413,1837,492,1382,867,1452,1816
NODE_17_length_49803_cov_132.327515,KBase,gene,44047,45692,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_47; product=chaperonin GroEL; ko=KO:K04077,171,492,2945,510,4609,1303,5025,2849
NODE_17_length_49803_cov_132.327515,KBase,gene,44898,45793,.,-,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_48; product=LysR family transcriptional regulator%2C glycine cleavage system transcriptional activator; ko=KO:K03566,1,0,1,0,39,1,39,6
NODE_17_length_49803_cov_132.327515,KBase,gene,47044,47678,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_49; product=glutathione S-transferase %5BEC:2.5.1.18%5D; ko=KO:K00799,4,0,5,0,235,0,265,2
NODE_17_length_49803_cov_132.327515,KBase,gene,47684,48720,.,+,0,ID=ShumiSPAdes.Assembly_NODE_17_length_49803_cov_132.327515_50; product=,4,4,15,0,484,8,664,8
NODE_18_length_49557_cov_115.166411,KBase,gene,3,1678,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_1; product=cytochrome c-type biogenesis protein CcmF; ko=KO:K02198,8,4,70,18,640,23,957,23
NODE_18_length_49557_cov_115.166411,KBase,gene,1676,2301,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_2; product=cytochrome c biogenesis protein CcmG%2C thiol:disulfide interchange protein DsbE; ko=KO:K02199,3,5,41,7,237,9,274,8
NODE_18_length_49557_cov_115.166411,KBase,gene,2299,2750,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_3; product=cytochrome c-type biogenesis protein CcmH; ko=KO:K02200,2,4,18,2,122,12,137,7
NODE_18_length_49557_cov_115.166411,KBase,gene,2745,3760,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_4; product=,10,4,63,20,300,11,344,11
NODE_18_length_49557_cov_115.166411,KBase,gene,3836,4950,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_5; product=homoserine O-acetyltransferase/O-succinyltransferase %5BEC:2.3.1.31 2.3.1.46%5D; ko=KO:K00641,28,11,157,33,659,34,756,51
NODE_18_length_49557_cov_115.166411,KBase,gene,5286,6139,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_6; product=,0,0,0,0,1,0,0,0
NODE_18_length_49557_cov_115.166411,KBase,gene,5287,6986,.,-,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_8; product=ATP-binding cassette%2C subfamily C%2C bacterial CydC; ko=KO:K16012,0,0,2,0,29,1,43,2
NODE_18_length_49557_cov_115.166411,KBase,gene,6218,6855,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_7; product=,0,0,0,0,0,0,0,0
NODE_18_length_49557_cov_115.166411,KBase,gene,7074,8683,.,-,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_9; product=ATP-binding cassette%2C subfamily C%2C bacterial CydD; ko=KO:K16013,47,20,176,42,448,43,543,45
NODE_18_length_49557_cov_115.166411,KBase,gene,10619,12192,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_10; product=cytochrome bd ubiquinol oxidase subunit I %5BEC:7.1.1.7%5D; ko=KO:K00425,87,26,860,58,1762,160,1683,91
NODE_18_length_49557_cov_115.166411,KBase,gene,12209,13359,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_11; product=cytochrome bd ubiquinol oxidase subunit II %5BEC:7.1.1.7%5D; ko=KO:K00426,76,22,698,74,1180,86,1374,197
NODE_18_length_49557_cov_115.166411,KBase,gene,13395,13504,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_12; product=cytochrome bd-I ubiquinol oxidase subunit X %5BEC:7.1.1.7%5D; ko=KO:K00424,1,5,98,4,123,16,152,25
NODE_18_length_49557_cov_115.166411,KBase,gene,14151,15349,.,+,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_13; product=MFS transporter%2C CP family%2C cyanate transporter; ko=KO:K03449,0,0,0,0,58,0,106,0
NODE_18_length_49557_cov_115.166411,KBase,gene,14234,15489,.,-,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_14; product=glutamate-5-semialdehyde dehydrogenase %5BEC:1.2.1.41%5D; ko=KO:K00147,1,2,10,5,41,5,56,8
NODE_18_length_49557_cov_115.166411,KBase,gene,15632,16779,.,-,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_15; product=glutamate 5-kinase %5BEC:2.7.2.11%5D; ko=KO:K00931,22,7,147,42,486,32,516,46
NODE_18_length_49557_cov_115.166411,KBase,gene,17216,18513,.,-,0,ID=ShumiSPAdes.Assembly_NODE_18_length_49557_cov_115.166411_17; product=argininosuccinate lyase %5BEC:4.3.2.1%5D; ko=KO:K01755,8,11,88,49,469,34,517,92
